localtime,TL1,TL3,TL5,TL6,TL8,Occupancy,temperature,cloudCover
2017/07/31 07:10,23.6969,74.7958,24.6887,40.8079,82.3379,0,58.56,0.91
2017/07/31 07:20,23.8892,74.5243,24.552,40.8079,88.254,0,58.53,0.91
2017/07/31 07:30,24.0815,74.9551,24.7883,40.8079,97.4707,0,58.5,0.92
2017/07/31 07:40,24.0815,74.2396,24.3492,40.8079,97.4707,0,58.47,0.93
2017/07/31 07:50,24.2737,74.615,24.6185,40.8079,73.9226,0,58.44,0.94
2017/07/31 08:00,24.2737,74.9,24.8394,40.8079,33.1069,0,58.41,0.94
2017/07/31 08:10,24.2737,75.1195,24.9671,40.8079,0,0,58.39,0.94
2017/07/31 08:20,24.2737,87.0407,33.441,44.0611,0,0,58.36,0.94
2017/07/31 08:30,24.2737,112.363,55.8322,50.1957,0,0,58.34,0.94
2017/07/31 08:40,24.0815,115.532,59.0174,52.539,0,0,58.31,0.94
2017/07/31 08:50,23.8651,115.823,59.2971,52.539,0,0,58.29,0.94
2017/07/31 09:00,23.6729,89.7264,35.5709,44.7665,0,0,58.26,0.94
2017/07/31 09:10,23.6729,71.846,22.8219,40.2135,17.2999,0,58.53,0.95
2017/07/31 09:20,23.8651,73.2676,23.718,40.2135,36.3438,0,58.79,0.96
2017/07/31 09:30,24.0574,74.0201,24.2077,40.2135,46.4869,0,59.06,0.97
2017/07/31 09:40,24.0574,73.9624,24.17,40.2135,46.4869,0,59.32,0.98
2017/07/31 09:50,24.2497,72.0367,22.9277,40.2135,3.07466,0,59.59,0.99
2017/07/31 10:00,24.442,78.8735,27.4863,46.1214,0,0,59.85,1
2017/07/31 10:10,24.2497,104.127,47.9053,49.1459,0,0,60.27,1
2017/07/31 10:20,24.2497,124.726,68.7394,53.4953,0,0,60.69,1
2017/07/31 10:30,24.0574,123.001,66.8219,53.4953,0,0,61.11,1
2017/07/31 10:40,23.8651,121.056,64.7476,50.8715,0,0,61.53,1
2017/07/31 10:50,23.6729,92.0339,37.453,44.7493,0,0,61.94,1
2017/07/31 11:00,23.8651,83.2218,30.6324,42.5701,0,0,62.36,1
2017/07/31 11:10,24.0574,75.5323,25.2312,39.9818,3.28589,0,62.44,1
2017/07/31 11:20,24.0574,74.9105,24.7836,39.9818,0,0,62.51,1
2017/07/31 11:30,24.2497,83.784,31.0439,43.8348,0,0,62.59,1
2017/07/31 11:40,24.442,116.418,59.8344,53.6305,0,0,62.66,1
2017/07/31 11:50,24.2497,123.722,67.6019,55.2401,0,0,62.74,1
2017/07/31 12:00,24.0574,126.149,70.3808,55.2401,0,0,62.81,1
2017/07/31 12:10,24.0574,127.314,71.6737,55.2401,0,0,62.94,0.99
2017/07/31 12:20,24.0574,128.089,72.5326,55.2401,0,0,63.07,0.98
2017/07/31 12:30,24.0574,127.495,71.7852,55.2401,0,0,63.2,0.97
2017/07/31 12:40,23.8651,125.564,69.7327,55.2401,0,0,63.33,0.96
2017/07/31 12:50,23.8651,115.701,59.1536,50.135,0,0,63.46,0.95
2017/07/31 13:00,23.8651,100.993,44.9804,46.2275,0,0,63.59,0.94
2017/07/31 13:10,23.8651,82.0404,29.6543,42.0245,0,0,64.08,0.93
2017/07/31 13:20,23.8651,71.2358,22.4349,39.742,2.88982,0,64.57,0.91
2017/07/31 13:30,24.0574,71.9333,22.8646,39.742,13.1668,0,65.05,0.89
2017/07/31 13:40,24.2497,71.9726,22.8765,39.742,0,0,65.54,0.88
2017/07/31 13:50,24.2497,90.5195,36.2025,45.8478,0,0,66.03,0.86
2017/07/31 14:00,24.2497,115.316,58.7536,53.5461,0,17,66.52,0.84
2017/07/31 14:10,24.0334,125.885,70.0169,54.5278,0,17,66.94,0.81
2017/07/31 14:20,23.8411,116.36,59.848,50.4091,0,0,67.36,0.77
2017/07/31 14:30,23.8411,100.237,44.3427,45.9623,0,6,67.78,0.73
2017/07/31 14:40,23.8411,89.0933,35.1043,41.3065,0,6,68.21,0.7
2017/07/31 14:50,24.0334,71.7505,22.783,39.9624,0,6,68.63,0.66
2017/07/31 15:00,24.2257,74.2388,24.3509,44.7925,0,6,69.05,0.62
2017/07/31 15:10,24.418,106.985,50.5386,53.0637,0,6,68.95,0.63
2017/07/31 15:20,24.2016,124.628,68.6284,54.501,0,6,68.84,0.64
2017/07/31 15:30,24.0094,125.043,69.143,54.501,0,6,68.74,0.65
2017/07/31 15:40,24.0094,125.711,69.8165,54.501,0,6,68.63,0.66
2017/07/31 15:50,24.0094,121.885,65.5663,54.501,0,6,68.52,0.67
2017/07/31 16:00,24.0094,119.04,62.6765,54.501,0,6,68.42,0.68
2017/07/31 16:10,24.0094,121.539,65.1982,54.501,0,0,68.58,0.68
2017/07/31 16:20,24.0094,123.104,66.9381,54.501,0,0,68.75,0.68
2017/07/31 16:30,23.8171,120.744,64.4422,50.6009,0,0,68.91,0.68
2017/07/31 16:40,23.8171,96.3262,40.9962,46.2018,0,0,69.07,0.68
2017/07/31 16:50,24.0094,87.6481,33.9753,44.3244,0,0,69.24,0.68
2017/07/31 17:00,24.0094,87.877,34.104,44.3244,0,4,69.4,0.68
2017/07/31 17:10,24.2016,88.6777,34.7442,44.3244,0,4,69.51,0.66
2017/07/31 17:20,24.2016,108.049,51.5815,50.5413,0,4,69.63,0.64
2017/07/31 17:30,24.0094,110.119,53.5767,50.5413,0,4,69.74,0.63
2017/07/31 17:40,24.0094,109.211,52.6966,50.5413,0,4,69.85,0.61
2017/07/31 17:50,23.8171,109.156,52.6444,50.1409,0,4,69.97,0.6
2017/07/31 18:00,23.8171,90.6111,36.182,43.6372,0,4,70.08,0.58
2017/07/31 18:10,24.0094,71.2833,22.4506,39.856,0,0,69.76,0.53
2017/07/31 18:20,24.0094,72.1035,23.0029,39.856,0,0,69.44,0.47
2017/07/31 18:30,24.0094,72.499,23.223,39.856,0,0,69.12,0.41
2017/07/31 18:40,24.0094,73.0173,23.5562,39.856,0,0,68.8,0.36
2017/07/31 18:50,24.2016,73.0855,23.5777,39.856,0,0,68.48,0.3
2017/07/31 19:00,24.2016,92.8226,38.0843,46.2176,0,4,68.16,0.24
2017/07/31 19:10,24.2016,110.696,54.0979,52.0409,0,4,67.52,0.22
2017/07/31 19:20,24.0094,118.426,61.8755,52.5385,0,4,66.87,0.2
2017/07/31 19:30,23.8171,119.925,63.4291,50.6382,0,4,66.23,0.18
2017/07/31 19:40,23.8171,101.226,45.2576,43.7458,0,4,65.59,0.16
2017/07/31 19:50,23.8171,82.2674,29.9242,39.4957,0,4,64.94,0.14
2017/07/31 20:00,24.0094,72.8517,23.4768,39.8943,0,4,64.3,0.12
2017/07/31 20:10,24.2016,72.5076,23.2466,39.8943,0,0,63.61,0.12
2017/07/31 20:20,24.2016,84.2964,31.3668,43.9657,0,0,62.92,0.12
2017/07/31 20:30,24.2016,101.705,45.7482,50.6988,0,3,62.23,0.12
2017/07/31 20:40,24.2016,126.052,70.2029,55.2155,0,3,61.55,0.12
2017/07/31 20:50,24.0094,126.426,70.6198,55.2155,0,3,60.86,0.12
2017/07/31 21:00,24.0094,127.803,72.1661,55.2155,0,3,60.17,0.12
2017/07/31 21:10,23.8171,128.287,72.7137,52.2608,0,3,59.54,0.1
2017/07/31 21:20,23.8171,103.019,46.8913,46.5182,0,3,58.91,0.08
2017/07/31 21:30,23.8171,83.0748,30.4925,42.0876,0,2,58.28,0.06
2017/07/31 21:40,23.8171,73.8929,24.1246,40.0734,9.18834,2,57.65,0.04
2017/07/31 21:50,23.8171,73.7487,24.0305,40.0734,39.0551,2,57.02,0.02
2017/07/31 22:00,24.0094,73.5239,23.8842,40.0734,35.2452,2,56.4,0
2017/07/31 22:10,24.0094,73.5911,23.9279,40.0734,40.6694,2,55.91,0
2017/07/31 22:20,24.0094,73.5278,23.8867,40.0734,41.6031,2,55.42,0
2017/07/31 22:30,24.0094,73.9073,24.1339,40.0734,41.6031,2,54.94,0
2017/07/31 22:40,24.0094,73.7908,24.0809,40.0734,41.6031,0,54.45,0
2017/07/31 22:50,24.0094,73.9092,24.1688,40.0734,41.6031,0,53.97,0
2017/07/31 23:00,24.0094,74.2529,24.3529,40.0734,41.6031,0,53.48,0
2017/07/31 23:10,24.0094,74.0334,24.2362,40.0734,41.6031,0,53.36,0
2017/07/31 23:20,24.2016,73.7438,24.0205,40.0734,30.9571,0,53.24,0
2017/07/31 23:30,24.2016,74.1027,24.2381,40.0734,0,0,53.11,0
2017/07/31 23:40,24.2016,74.3148,24.4048,40.7602,0,0,52.99,0
2017/07/31 23:50,24.2016,94.6712,39.5851,47.4572,0,0,52.86,0
2017/08/01 00:00,24.0094,104.162,47.8885,48.2916,0,0,52.74,0
2017/08/01 00:10,23.8171,104.326,48.0937,46.7988,0,0,52.63,0.05
2017/08/01 00:20,23.8171,83.0965,30.479,42.1228,0,0,52.51,0.11
2017/08/01 00:30,23.8171,73.6335,23.993,40.0539,15.6057,0,52.4,0.16
2017/08/01 00:40,23.8171,73.7932,24.0631,40.0539,45.4724,0,52.29,0.22
2017/08/01 00:50,24.0094,73.8547,24.0288,40.0539,68.2937,0,52.18,0.27
2017/08/01 01:00,24.0094,73.8683,24.1278,40.0539,68.2937,0,52.07,0.33
2017/08/01 01:10,24.0094,74.0591,24.2476,40.0539,68.2937,0,52.11,0.37
2017/08/01 01:20,24.2016,74.4467,24.4875,40.0539,47.1153,0,52.14,0.42
2017/08/01 01:30,24.2016,74.3629,24.4324,40.0539,14.1937,0,52.18,0.46
2017/08/01 01:40,24.2016,74.3133,24.3999,40.0539,0,0,52.21,0.51
2017/08/01 01:50,24.2016,85.135,32.0236,44.57,0,0,52.25,0.56
2017/08/01 02:00,24.0094,104.219,47.9896,48.3627,0,0,52.29,0.6
2017/08/01 02:10,24.0094,104.235,48.0043,48.3627,0,0,52.52,0.6
2017/08/01 02:20,23.8171,104.154,47.9298,45.8805,0,0,52.75,0.6
2017/08/01 02:30,23.8171,83.0809,30.4969,41.7583,0,0,52.98,0.6
2017/08/01 02:40,23.8171,73.2683,23.7057,39.9479,17.2314,0,53.21,0.6
2017/08/01 02:50,23.8171,73.3268,23.7489,39.9479,47.0981,0,53.44,0.6
2017/08/01 03:00,23.8171,73.399,23.8373,39.9479,76.9649,0,53.68,0.6
2017/08/01 03:10,23.8171,72.9493,23.5463,39.9479,100,0,53.76,0.59
2017/08/01 03:20,24.0094,73.0286,23.5781,39.9479,94.4101,0,53.85,0.57
2017/08/01 03:30,24.0094,73.5046,23.8469,39.9479,94.4101,0,53.94,0.55
2017/08/01 03:40,24.0094,72.6994,23.3773,39.9479,94.4101,0,54.02,0.54
2017/08/01 03:50,24.2257,73.2867,23.7478,39.9479,75.6834,0,54.11,0.52
2017/08/01 04:00,24.2257,72.7179,23.3887,39.9479,38.8381,0,54.2,0.51
2017/08/01 04:10,24.2257,73.2997,23.7482,39.9479,1.99276,0,54.15,0.51
2017/08/01 04:20,24.2257,73.1642,23.5985,41.8042,0,0,54.1,0.51
2017/08/01 04:30,24.2257,95.6997,40.4254,49.0173,0,0,54.05,0.51
2017/08/01 04:40,24.0094,105.744,49.3508,49.3682,0,0,54,0.51
2017/08/01 04:50,23.8171,105.96,49.4978,49.3682,0,0,53.95,0.51
2017/08/01 05:00,23.8171,93.0265,38.201,44.5995,0,0,53.9,0.51
2017/08/01 05:10,23.8171,74.4207,24.4781,39.9279,0,0,53.97,0.51
2017/08/01 05:20,23.8171,74.2215,24.4208,39.9279,25.403,0,54.04,0.51
2017/08/01 05:30,23.8171,74.0906,24.2538,39.9279,55.2697,0,54.11,0.51
2017/08/01 05:40,23.8171,74.1509,24.2933,39.9279,85.1365,0,54.18,0.51
2017/08/01 05:50,24.0094,73.8225,24.0786,39.9279,94.4182,0,54.25,0.51
2017/08/01 06:00,24.0094,74.417,24.468,39.9279,94.4182,0,54.32,0.51
2017/08/01 06:10,24.0094,74.0708,24.2408,39.9279,94.4182,0,54.51,0.56
2017/08/01 06:20,24.0094,74.1914,24.3198,39.9279,94.4182,0,54.7,0.61
2017/08/01 06:30,24.2016,74.2376,24.3502,39.9279,60.6587,0,54.89,0.66
2017/08/01 06:40,24.2016,74.4315,24.4739,39.9279,27.7371,0,55.08,0.71
2017/08/01 06:50,24.2016,74.3868,24.4511,39.9279,0,0,55.27,0.76
2017/08/01 07:00,24.2016,74.2991,24.419,43.3207,0,0,55.46,0.81
2017/08/01 07:10,24.2016,95.8458,40.6816,48.9158,0,0,55.82,0.81
2017/08/01 07:20,24.0094,111.749,55.1661,50.1898,0,0,56.19,0.81
2017/08/01 07:30,23.8171,112.726,56.1951,50.1898,0,0,56.55,0.81
2017/08/01 07:40,23.8171,95.134,39.9377,44.2578,0,0,56.91,0.81
2017/08/01 07:50,23.8171,76.4439,25.7167,40.0434,0,0,57.27,0.81
2017/08/01 08:00,23.8171,73.1146,23.6696,40.0434,22.6811,0,57.64,0.81
2017/08/01 08:10,24.0094,73.8539,24.0832,40.0434,45.5438,0,57.66,0.82
2017/08/01 08:20,24.0094,71.9071,22.8309,40.0434,45.5438,0,57.68,0.84
2017/08/01 08:30,24.0094,71.358,22.4548,40.0434,45.5438,0,57.7,0.85
2017/08/01 08:40,24.2016,68.9515,21.0221,40.0434,16.3941,0,57.72,0.87
2017/08/01 08:50,24.2016,69.615,21.4663,40.0434,0,0,57.74,0.88
2017/08/01 09:00,24.2016,82.7573,30.2641,45.206,0,0,57.77,0.9
2017/08/01 09:10,24.2016,108.58,52.1396,50.2616,0,0,57.64,0.92
2017/08/01 09:20,24.0094,117.987,61.533,52.5095,0,0,57.52,0.93
2017/08/01 09:30,23.8171,115.926,59.3445,52.5095,0,0,57.39,0.95
2017/08/01 09:40,23.8171,107.519,51.1201,48.7273,0,0,57.26,0.97
2017/08/01 09:50,23.8171,91.2096,36.8104,42.4623,0,0,57.14,0.98
2017/08/01 10:00,23.8171,72.0154,22.9668,40.0664,6.82555,0,57.01,1
2017/08/01 10:10,24.0094,70.9272,22.2533,40.0664,21.981,0,56.9,1
2017/08/01 10:20,24.0094,69.2525,21.1897,40.0664,21.981,0,56.78,1
2017/08/01 10:30,24.0094,70.4629,21.9368,40.0664,21.981,0,56.67,1
2017/08/01 10:40,24.0094,70.9338,22.2311,40.0664,21.981,0,56.55,1
2017/08/01 10:50,24.0094,69.8704,21.5512,40.0664,21.981,0,56.44,1
2017/08/01 11:00,24.0094,71.0147,22.2613,40.0664,21.981,0,56.32,1
2017/08/01 11:10,24.2016,70.3455,21.8699,40.0664,11.2076,0,56.22,1
2017/08/01 11:20,24.2016,71.9667,22.8629,40.0664,0,0,56.12,1
2017/08/01 11:30,24.3939,100.885,44.964,46.8073,0,0,56.03,1
2017/08/01 11:40,24.1632,118.805,62.4454,51.6644,0,0,55.93,1
2017/08/01 11:50,23.8171,112.986,56.6324,51.6644,0,0,55.83,1
2017/08/01 12:00,23.8171,101.284,45.1179,45.1162,0,0,55.73,1
2017/08/01 12:10,23.8171,80.3092,28.426,40.8668,0,0,55.73,1
2017/08/01 12:20,23.8171,70.3824,21.9157,38.8779,15.2283,0,55.73,1
2017/08/01 12:30,24.0094,70.8939,22.2061,38.8779,37.2033,0,55.74,1
2017/08/01 12:40,24.0094,70.8413,22.1731,38.8779,37.2033,0,55.74,1
2017/08/01 12:50,24.0094,70.1541,21.745,38.8779,37.2033,0,55.74,1
2017/08/01 13:00,24.2016,68.1908,20.545,38.8779,25.6667,0,55.75,1
2017/08/01 13:10,24.2016,67.4198,20.083,38.8779,0,0,56.13,0.99
2017/08/01 13:20,24.2016,79.3168,27.7961,42.7646,0,0,56.51,0.98
2017/08/01 13:30,24.2016,97.9803,42.4162,48.4336,0,0,56.9,0.97
2017/08/01 13:40,24.0094,117.669,61.2113,51.5632,0,0,57.28,0.96
2017/08/01 13:50,24.0094,119.526,63.1222,51.5632,0,0,57.66,0.95
2017/08/01 14:00,23.8171,110.334,53.7861,47.5372,0,17,58.05,0.94
2017/08/01 14:10,23.8171,90.0329,35.8143,43.1291,0,17,57.97,0.93
2017/08/01 14:20,23.6248,71.41,22.5112,39.2598,22.5535,0,57.9,0.91
2017/08/01 14:30,23.8171,69.736,21.4866,39.2598,42.136,0,57.83,0.89
2017/08/01 14:40,24.0094,70.4047,21.8939,39.2598,48.5804,0,57.75,0.88
2017/08/01 14:50,24.2016,70.1586,21.7805,39.2598,17.2949,0,57.68,0.86
2017/08/01 15:00,24.3939,72.8847,23.5237,41.9617,0,0,57.61,0.84
2017/08/01 15:10,24.3939,101.269,45.2856,46.8942,0,0,57.71,0.86
2017/08/01 15:20,24.2016,123.975,67.7906,53.8098,0,0,57.8,0.88
2017/08/01 15:30,24.0094,123.329,67.3106,53.8098,0,0,57.9,0.89
2017/08/01 15:40,24.0094,124.819,68.9631,53.8098,0,0,58,0.91
2017/08/01 15:50,24.0094,115.668,59.1445,49.667,0,0,58.1,0.93
2017/08/01 16:00,24.0094,115.818,59.3525,49.667,0,0,58.2,0.94
2017/08/01 16:10,24.0094,115.799,59.2069,49.667,0,0,58.41,0.95
2017/08/01 16:20,24.0094,113.719,57.171,49.667,0,0,58.62,0.96
2017/08/01 16:30,24.0094,111.381,54.8812,49.667,0,0,58.84,0.97
2017/08/01 16:40,24.0094,110.967,54.405,49.667,0,0,59.05,0.98
2017/08/01 16:50,23.8171,112.393,55.8122,46.9859,0,0,59.27,0.99
2017/08/01 17:00,23.8171,87.7164,33.995,43.2305,0,8,59.48,1
2017/08/01 17:10,23.9853,88.7131,34.7719,43.0502,0,8,59.77,0.98
2017/08/01 17:20,23.9853,88.6033,34.6859,43.0502,0,8,60.05,0.97
2017/08/01 17:30,24.1776,86.4035,32.985,43.0502,0,8,60.34,0.95
2017/08/01 17:40,24.1776,97.2848,41.8161,47.0416,0,8,60.63,0.93
2017/08/01 17:50,23.9853,116.898,60.3769,51.6923,0,8,60.91,0.92
2017/08/01 18:00,23.9853,114.857,58.2401,51.6923,0,8,61.2,0.9
2017/08/01 18:10,23.769,113.181,56.6222,51.6923,0,0,61.06,0.83
2017/08/01 18:20,23.769,102.602,46.4752,44.2771,0,0,60.93,0.77
2017/08/01 18:30,23.9613,76.8244,26.0593,41.3936,0,0,60.8,0.7
2017/08/01 18:40,23.9613,79.4514,27.8976,41.3936,0,0,60.66,0.63
2017/08/01 18:50,24.1536,78.8414,27.4407,41.3936,0,0,60.53,0.57
2017/08/01 19:00,24.1536,99.7162,43.9787,47.5875,0,0,60.39,0.5
2017/08/01 19:10,23.9613,108.632,52.0928,49.6622,0,0,59.98,0.47
2017/08/01 19:20,23.9613,107.972,51.5403,49.6622,0,0,59.57,0.45
2017/08/01 19:30,23.769,106.742,50.4138,47.9043,0,0,59.15,0.42
2017/08/01 19:40,23.769,78.1733,27.0139,41.3113,0,0,58.74,0.39
2017/08/01 19:50,23.769,68.8377,20.943,38.9201,27.7715,0,58.32,0.37
2017/08/01 20:00,23.9613,69.2452,21.1699,38.9201,42.521,2,57.91,0.34
2017/08/01 20:10,23.9613,69.4917,21.3197,38.9201,42.521,2,57.3,0.32
2017/08/01 20:20,23.9613,69.4035,21.3046,38.9201,42.521,2,56.69,0.31
2017/08/01 20:30,24.1536,69.4512,21.2952,38.9201,24.8974,2,56.07,0.29
2017/08/01 20:40,24.1536,69.542,21.3965,38.9201,0,2,55.46,0.28
2017/08/01 20:50,24.1536,69.8147,21.5603,38.9201,0,2,54.85,0.26
2017/08/01 21:00,24.1536,89.007,35.0932,45.402,0,2,54.24,0.24
2017/08/01 21:10,24.1536,99.511,43.7104,49.2929,0,2,53.84,0.25
2017/08/01 21:20,23.9613,117.144,60.6664,51.6104,0,2,53.45,0.25
2017/08/01 21:30,23.9613,117.173,60.7896,51.6104,0,2,53.05,0.26
2017/08/01 21:40,23.769,116.512,60.0279,51.6104,0,0,52.66,0.27
2017/08/01 21:50,23.769,97.5888,41.9994,44.712,0,0,52.26,0.27
2017/08/01 22:00,23.769,71.1432,22.3307,38.7885,3.42746,0,51.87,0.28
2017/08/01 22:10,23.9613,70.0809,21.6969,38.7885,25.856,0,51.76,0.23
2017/08/01 22:20,23.9613,70.7107,22.0687,38.7885,25.856,0,51.65,0.19
2017/08/01 22:30,23.9613,70.4761,21.972,38.7885,25.856,0,51.54,0.14
2017/08/01 22:40,23.9613,70.1318,21.7339,38.7885,25.856,0,51.43,0.09
2017/08/01 22:50,24.1536,69.9393,21.6282,38.7885,15.3014,0,51.32,0.05
2017/08/01 23:00,23.9613,69.8141,21.5358,38.7885,8.12175,0,51.21,0
2017/08/01 23:10,24.1536,68.8776,20.937,38.7885,0,0,50.98,0
2017/08/01 23:20,24.1536,80.0596,28.2802,44.5674,0,0,50.74,0
2017/08/01 23:30,23.9613,90.9433,36.5751,45.6122,0,0,50.51,0
2017/08/01 23:40,23.9613,91.25,36.8304,45.6122,0,0,50.28,0
2017/08/01 23:50,23.9613,91.3284,36.8366,45.6122,0,0,50.04,0
2017/08/02 00:00,23.769,78.8801,27.4657,41.3728,0,0,49.81,0
2017/08/02 00:10,23.769,69.3106,21.2045,39.1898,29.6422,0,49.59,0.02
2017/08/02 00:20,23.769,69.1191,21.0753,39.1898,67.3564,0,49.37,0.05
2017/08/02 00:30,23.9613,69.0951,21.067,39.1898,84.8536,0,49.14,0.07
2017/08/02 00:40,23.9613,68.3173,20.6287,39.1898,84.8536,0,48.92,0.1
2017/08/02 00:50,23.9613,68.2253,20.5658,39.1898,84.8536,0,48.7,0.12
2017/08/02 01:00,24.1536,68.1303,20.476,39.1898,76.2608,0,48.48,0.15
2017/08/02 01:10,24.1536,68.4917,20.7434,39.1898,52.2564,0,48.38,0.25
2017/08/02 01:20,24.1536,68.6983,20.8519,39.1898,27.3042,0,48.28,0.36
2017/08/02 01:30,23.9613,68.9858,21.0132,39.1898,9.01879,0,48.18,0.47
2017/08/02 01:40,24.1536,69.4551,21.3249,39.1898,0,0,48.08,0.58
2017/08/02 01:50,24.1536,81.7156,29.4838,43.5415,0,0,47.98,0.69
2017/08/02 02:00,23.9613,91.3303,36.8739,45.7075,0,0,47.87,0.8
2017/08/02 02:10,23.9613,91.2185,36.7634,45.7075,0,0,47.61,0.82
2017/08/02 02:20,23.769,91.2737,36.8241,45.7075,0,0,47.35,0.83
2017/08/02 02:30,23.769,68.798,20.9083,38.8858,5.93895,0,47.08,0.85
2017/08/02 02:40,23.769,68.6216,20.8081,38.8858,43.6531,0,46.82,0.87
2017/08/02 02:50,23.769,68.8089,20.9741,38.8858,81.3672,0,46.55,0.89
2017/08/02 03:00,23.769,68.3182,20.6775,38.8858,91.1959,0,46.29,0.91
2017/08/02 03:10,23.9613,68.0668,20.4686,38.8858,91.1959,0,46.12,0.92
2017/08/02 03:20,23.9613,68.2585,20.5714,38.8858,91.1959,0,45.95,0.94
2017/08/02 03:30,23.9613,68.0434,20.4616,38.8858,91.1959,0,45.77,0.95
2017/08/02 03:40,23.9613,68.2308,20.6277,38.8858,91.1959,0,45.6,0.97
2017/08/02 03:50,23.9613,68.333,20.6309,38.8858,91.1959,0,45.43,0.98
2017/08/02 04:00,23.9613,67.2683,20.0023,38.8858,91.1959,0,45.26,1
2017/08/02 04:10,24.1536,67.9937,20.4487,38.8858,64.503,0,45.14,1
2017/08/02 04:20,24.1536,68.2606,20.6344,38.8858,39.4288,0,45.02,1
2017/08/02 04:30,24.1536,68.5718,20.7924,38.8858,14.3546,0,44.89,1
2017/08/02 04:40,24.1536,68.6172,20.7906,38.8858,0,0,44.77,1
2017/08/02 04:50,24.1536,79.3915,27.9124,43.0899,0,0,44.65,1
2017/08/02 05:00,23.9613,88.6399,34.7204,45.2702,0,0,44.53,1
2017/08/02 05:10,23.9613,89.3679,35.3609,45.2702,0,0,44.77,0.95
2017/08/02 05:20,23.769,88.8072,34.856,45.2702,0,0,45.01,0.9
2017/08/02 05:30,23.769,76.0099,25.5495,39.8329,14.8877,0,45.25,0.85
2017/08/02 05:40,23.769,75.5953,25.2521,38.2569,52.6018,0,45.5,0.8
2017/08/02 05:50,23.769,66.3279,19.4547,38.0139,90.3788,0,45.74,0.74
2017/08/02 06:00,23.769,65.7387,19.126,38.0139,100,0,45.98,0.69
2017/08/02 06:10,23.9613,66.4492,19.5201,38.0139,91.237,0,46.97,0.69
2017/08/02 06:20,23.9613,66.4345,19.5145,38.0139,91.237,0,47.96,0.69
2017/08/02 06:30,23.9613,66.1765,19.3601,38.0139,91.237,0,48.95,0.69
2017/08/02 06:40,24.1536,66.5111,19.5475,38.0139,73.4108,0,49.94,0.69
2017/08/02 06:50,24.3459,66.2404,19.3664,38.0139,26.9205,0,50.93,0.69
2017/08/02 07:00,24.3459,66.2777,19.504,38.0139,0,0,51.91,0.69
2017/08/02 07:10,24.5381,93.4751,38.4388,48.193,0,0,52.65,0.69
2017/08/02 07:20,24.7304,118.814,62.3693,52.8672,0,0,53.38,0.69
2017/08/02 07:30,24.9227,124.712,69.0146,55.524,0,0,54.11,0.69
2017/08/02 07:40,24.7304,125.518,69.6032,55.524,0,0,54.85,0.69
2017/08/02 07:50,24.7304,127.697,72.1743,55.524,0,0,55.58,0.69
2017/08/02 08:00,24.5381,127.994,72.4535,55.524,0,0,56.31,0.69
2017/08/02 08:10,24.5381,128.502,72.9225,55.524,0,0,57,0.67
2017/08/02 08:20,24.5381,127.81,72.1399,55.524,0,0,57.68,0.65
2017/08/02 08:30,24.5381,129.864,74.3632,55.524,0,0,58.37,0.63
2017/08/02 08:40,24.5381,130.058,74.5823,55.524,0,0,59.05,0.61
2017/08/02 08:50,24.7304,129.444,74.0693,55.524,0,0,59.74,0.59
2017/08/02 09:00,24.7304,125.328,69.3477,55.524,0,0,60.42,0.56
2017/08/02 09:10,24.7304,126.099,70.0624,55.524,0,0,61.01,0.58
2017/08/02 09:20,24.9227,124.337,68.3764,55.524,0,0,61.6,0.6
2017/08/02 09:30,24.9227,122.245,65.995,55.524,0,0,62.18,0.62
2017/08/02 09:40,24.9227,123.591,67.4963,55.524,0,0,62.77,0.64
2017/08/02 09:50,24.9227,126.734,71.0869,55.524,0,0,63.36,0.66
2017/08/02 10:00,24.9227,125.138,69.1514,55.524,0,0,63.94,0.68
2017/08/02 10:10,24.9227,125.226,69.2852,55.524,0,0,64.21,0.66
2017/08/02 10:20,24.9227,128.137,72.544,55.524,0,0,64.47,0.64
2017/08/02 10:30,24.9227,127.419,71.85,55.524,0,0,64.73,0.62
2017/08/02 10:40,24.9227,127.471,71.8766,55.524,0,0,64.99,0.6
2017/08/02 10:50,24.9227,128.814,73.3356,55.524,0,0,65.26,0.58
2017/08/02 11:00,24.7304,128.956,73.4833,55.524,0,0,65.52,0.56
2017/08/02 11:10,24.7304,128.867,73.3527,55.524,0,0,65.74,0.58
2017/08/02 11:20,24.7304,127.762,72.0891,55.524,0,0,65.95,0.6
2017/08/02 11:30,24.5381,127.726,72.1387,55.524,0,0,66.17,0.62
2017/08/02 11:40,24.5381,128.334,72.8101,55.524,0,0,66.39,0.64
2017/08/02 11:50,24.5381,126.872,71.2112,55.524,0,0,66.61,0.66
2017/08/02 12:00,24.3459,126.722,71.0209,55.524,0,0,66.83,0.68
2017/08/02 12:10,24.3459,126.512,70.7848,55.524,0,0,67.22,0.69
2017/08/02 12:20,24.3459,127.851,72.2034,55.524,0,0,67.61,0.7
2017/08/02 12:30,24.3459,124.481,68.498,55.524,0,0,68,0.71
2017/08/02 12:40,24.3459,123.836,67.6248,55.524,0,0,68.39,0.73
2017/08/02 12:50,24.3459,128.624,73.1428,55.524,0,0,68.79,0.74
2017/08/02 13:00,24.3459,130.145,74.8886,55.524,0,0,69.18,0.75
2017/08/02 13:10,24.3459,127.814,72.0783,55.524,0,0,69.4,0.75
2017/08/02 13:20,24.3459,125.871,69.9151,55.524,0,0,69.63,0.75
